composer,filename,source_filename,shift,is_augmented
beethoven,Lieder_op48_n4_Die_Ehre_Gottes_Aus_Der_Natur_shiftm1.mid,Lieder_op48_n4_Die_Ehre_Gottes_Aus_Der_Natur.mid,-1,True
beethoven,Lieder_op48_n4_Die_Ehre_Gottes_Aus_Der_Natur_shiftp1.mid,Lieder_op48_n4_Die_Ehre_Gottes_Aus_Der_Natur.mid,1,True
mozart,K622_Clarinet_Concerto_1mov_shiftm1.mid,K622_Clarinet_Concerto_1mov.mid,-1,True
mozart,K622_Clarinet_Concerto_1mov_shiftp1.mid,K622_Clarinet_Concerto_1mov.mid,1,True
beethoven,Symphony_n2_op36_2mov_shiftm1.mid,Symphony_n2_op36_2mov.mid,-1,True
beethoven,Symphony_n2_op36_2mov_shiftp1.mid,Symphony_n2_op36_2mov.mid,1,True
mozart,K495_Horn_Concerto_n4_3mov_shiftm1.mid,K495_Horn_Concerto_n4_3mov.mid,-1,True
mozart,K495_Horn_Concerto_n4_3mov_shiftp1.mid,K495_Horn_Concerto_n4_3mov.mid,1,True
mozart,K620_Overture_The_Magic_Flute_shiftm1.mid,K620_Overture_The_Magic_Flute.mid,-1,True
mozart,K620_Overture_The_Magic_Flute_shiftp1.mid,K620_Overture_The_Magic_Flute.mid,1,True
mozart,K393_Solfeggi_n1_shiftm1.mid,K393_Solfeggi_n1.mid,-1,True
mozart,K393_Solfeggi_n1_shiftp1.mid,K393_Solfeggi_n1.mid,1,True
chopin,Prelude_n01_op28_Reunion_shiftm2.mid,Prelude_n01_op28_Reunion.mid,-2,True
chopin,Prelude_n01_op28_Reunion_shiftm1.mid,Prelude_n01_op28_Reunion.mid,-1,True
chopin,Prelude_n01_op28_Reunion_shiftp1.mid,Prelude_n01_op28_Reunion.mid,1,True
chopin,Prelude_n01_op28_Reunion_shiftp2.mid,Prelude_n01_op28_Reunion.mid,2,True
mozart,Piano_Concerto_n23_K488_1mov_shiftm1.mid,Piano_Concerto_n23_K488_1mov.mid,-1,True
mozart,Piano_Concerto_n23_K488_1mov_shiftp1.mid,Piano_Concerto_n23_K488_1mov.mid,1,True
beethoven,Piano_Sonata_n10_2mov_shiftm1.mid,Piano_Sonata_n10_2mov.mid,-1,True
beethoven,Piano_Sonata_n10_2mov_shiftp1.mid,Piano_Sonata_n10_2mov.mid,1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No19_shiftm2.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No19.mid,-2,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No19_shiftm1.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No19.mid,-1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No19_shiftp1.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No19.mid,1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No19_shiftp2.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No19.mid,2,True
chopin,Winter_wind_etude_shiftm2.mid,Winter_wind_etude.mid,-2,True
chopin,Winter_wind_etude_shiftm1.mid,Winter_wind_etude.mid,-1,True
chopin,Winter_wind_etude_shiftp1.mid,Winter_wind_etude.mid,1,True
chopin,Winter_wind_etude_shiftp2.mid,Winter_wind_etude.mid,2,True
mozart,K332_Piano_Sonata_n12_2mov_shiftm1.mid,K332_Piano_Sonata_n12_2mov.mid,-1,True
mozart,K332_Piano_Sonata_n12_2mov_shiftp1.mid,K332_Piano_Sonata_n12_2mov.mid,1,True
chopin,Waltz_op70_n2_shiftm2.mid,Waltz_op70_n2.mid,-2,True
chopin,Waltz_op70_n2_shiftm1.mid,Waltz_op70_n2.mid,-1,True
chopin,Waltz_op70_n2_shiftp1.mid,Waltz_op70_n2.mid,1,True
chopin,Waltz_op70_n2_shiftp2.mid,Waltz_op70_n2.mid,2,True
mozart,Piano_Concerto_n26_K537_1mov_Coronation_shiftm1.mid,Piano_Concerto_n26_K537_1mov_Coronation.mid,-1,True
mozart,Piano_Concerto_n26_K537_1mov_Coronation_shiftp1.mid,Piano_Concerto_n26_K537_1mov_Coronation.mid,1,True
mozart,Viennese_Sonatinas_K439b_n2_1mov_shiftm1.mid,Viennese_Sonatinas_K439b_n2_1mov.mid,-1,True
mozart,Viennese_Sonatinas_K439b_n2_1mov_shiftp1.mid,Viennese_Sonatinas_K439b_n2_1mov.mid,1,True
beethoven,134_shiftm1.mid,134.mid,-1,True
beethoven,134_shiftp1.mid,134.mid,1,True
mozart,Viennese_Sonatinas_K439b_n2_3mov_shiftm1.mid,Viennese_Sonatinas_K439b_n2_3mov.mid,-1,True
mozart,Viennese_Sonatinas_K439b_n2_3mov_shiftp1.mid,Viennese_Sonatinas_K439b_n2_3mov.mid,1,True
beethoven,Piano_Concerto_No5Mov3_shiftm1.mid,Piano_Concerto_No5Mov3.mid,-1,True
beethoven,Piano_Concerto_No5Mov3_shiftp1.mid,Piano_Concerto_No5Mov3.mid,1,True
beethoven,Piano_Concerto_n3_op37_1mov_shiftm1.mid,Piano_Concerto_n3_op37_1mov.mid,-1,True
beethoven,Piano_Concerto_n3_op37_1mov_shiftp1.mid,Piano_Concerto_n3_op37_1mov.mid,1,True
mozart,Early_Pieces_n18_Little_Song_shiftm1.mid,Early_Pieces_n18_Little_Song.mid,-1,True
mozart,Early_Pieces_n18_Little_Song_shiftp1.mid,Early_Pieces_n18_Little_Song.mid,1,True
chopin,Sonata_No3_2nd_Mov_Scherzo_shiftm2.mid,Sonata_No3_2nd_Mov_Scherzo.mid,-2,True
chopin,Sonata_No3_2nd_Mov_Scherzo_shiftm1.mid,Sonata_No3_2nd_Mov_Scherzo.mid,-1,True
chopin,Sonata_No3_2nd_Mov_Scherzo_shiftp1.mid,Sonata_No3_2nd_Mov_Scherzo.mid,1,True
chopin,Sonata_No3_2nd_Mov_Scherzo_shiftp2.mid,Sonata_No3_2nd_Mov_Scherzo.mid,2,True
chopin,Etude_op25_n05_shiftm2.mid,Etude_op25_n05.mid,-2,True
chopin,Etude_op25_n05_shiftm1.mid,Etude_op25_n05.mid,-1,True
chopin,Etude_op25_n05_shiftp1.mid,Etude_op25_n05.mid,1,True
chopin,Etude_op25_n05_shiftp2.mid,Etude_op25_n05.mid,2,True
mozart,K622_Clarinet_Concerto_2mov_shiftm1.mid,K622_Clarinet_Concerto_2mov.mid,-1,True
mozart,K622_Clarinet_Concerto_2mov_shiftp1.mid,K622_Clarinet_Concerto_2mov.mid,1,True
chopin,Sonata_op35_n2_shiftm2.mid,Sonata_op35_n2.mid,-2,True
chopin,Sonata_op35_n2_shiftm1.mid,Sonata_op35_n2.mid,-1,True
chopin,Sonata_op35_n2_shiftp1.mid,Sonata_op35_n2.mid,1,True
chopin,Sonata_op35_n2_shiftp2.mid,Sonata_op35_n2.mid,2,True
mozart,Piano_Concerto_n12_K414_1mov_shiftm1.mid,Piano_Concerto_n12_K414_1mov.mid,-1,True
mozart,Piano_Concerto_n12_K414_1mov_shiftp1.mid,Piano_Concerto_n12_K414_1mov.mid,1,True
beethoven,Sonata_for_Piano__Cello_n2_op05_shiftm1.mid,Sonata_for_Piano__Cello_n2_op05.mid,-1,True
beethoven,Sonata_for_Piano__Cello_n2_op05_shiftp1.mid,Sonata_for_Piano__Cello_n2_op05.mid,1,True
mozart,Piano_Concerto_n17_K453_3mov_shiftm1.mid,Piano_Concerto_n17_K453_3mov.mid,-1,True
mozart,Piano_Concerto_n17_K453_3mov_shiftp1.mid,Piano_Concerto_n17_K453_3mov.mid,1,True
beethoven,Opus045_Three_Grandes_Marches_shiftm1.mid,Opus045_Three_Grandes_Marches.mid,-1,True
beethoven,Opus045_Three_Grandes_Marches_shiftp1.mid,Opus045_Three_Grandes_Marches.mid,1,True
mozart,Piano_Concerto_n20_K466_2mov_shiftm1.mid,Piano_Concerto_n20_K466_2mov.mid,-1,True
mozart,Piano_Concerto_n20_K466_2mov_shiftp1.mid,Piano_Concerto_n20_K466_2mov.mid,1,True
beethoven,Piano_Sonata_n19_shiftm1.mid,Piano_Sonata_n19.mid,-1,True
beethoven,Piano_Sonata_n19_shiftp1.mid,Piano_Sonata_n19.mid,1,True
beethoven,String_Quartet_n2_op18_n2_3mov_shiftm1.mid,String_Quartet_n2_op18_n2_3mov.mid,-1,True
beethoven,String_Quartet_n2_op18_n2_3mov_shiftp1.mid,String_Quartet_n2_op18_n2_3mov.mid,1,True
beethoven,13_shiftm1.mid,13.mid,-1,True
beethoven,13_shiftp1.mid,13.mid,1,True
beethoven,Piano_Sonata_n06_shiftm1.mid,Piano_Sonata_n06.mid,-1,True
beethoven,Piano_Sonata_n06_shiftp1.mid,Piano_Sonata_n06.mid,1,True
mozart,Piano_Concerto_n7_for_3_Pianos_K242_3mov_Lodron_shiftm1.mid,Piano_Concerto_n7_for_3_Pianos_K242_3mov_Lodron.mid,-1,True
mozart,Piano_Concerto_n7_for_3_Pianos_K242_3mov_Lodron_shiftp1.mid,Piano_Concerto_n7_for_3_Pianos_K242_3mov_Lodron.mid,1,True
beethoven,Piano_Sonata_n09_shiftm1.mid,Piano_Sonata_n09.mid,-1,True
beethoven,Piano_Sonata_n09_shiftp1.mid,Piano_Sonata_n09.mid,1,True
mozart,Piano_Concerto_n8_K246_1mov_shiftm1.mid,Piano_Concerto_n8_K246_1mov.mid,-1,True
mozart,Piano_Concerto_n8_K246_1mov_shiftp1.mid,Piano_Concerto_n8_K246_1mov.mid,1,True
chopin,Prelude_n18_op28_Suicide_shiftm2.mid,Prelude_n18_op28_Suicide.mid,-2,True
chopin,Prelude_n18_op28_Suicide_shiftm1.mid,Prelude_n18_op28_Suicide.mid,-1,True
chopin,Prelude_n18_op28_Suicide_shiftp1.mid,Prelude_n18_op28_Suicide.mid,1,True
chopin,Prelude_n18_op28_Suicide_shiftp2.mid,Prelude_n18_op28_Suicide.mid,2,True
beethoven,WoO083_Six_Escotish_Dances_for_Piano_shiftm1.mid,WoO083_Six_Escotish_Dances_for_Piano.mid,-1,True
beethoven,WoO083_Six_Escotish_Dances_for_Piano_shiftp1.mid,WoO083_Six_Escotish_Dances_for_Piano.mid,1,True
beethoven,Piano_Sonata_n15_Pastoral_shiftm1.mid,Piano_Sonata_n15_Pastoral.mid,-1,True
beethoven,Piano_Sonata_n15_Pastoral_shiftp1.mid,Piano_Sonata_n15_Pastoral.mid,1,True
beethoven,Rondo_Opus51_No1_shiftm1.mid,Rondo_Opus51_No1.mid,-1,True
beethoven,Rondo_Opus51_No1_shiftp1.mid,Rondo_Opus51_No1.mid,1,True
mozart,Piano_Concerto_n20_K466_3mov_shiftm1.mid,Piano_Concerto_n20_K466_3mov.mid,-1,True
mozart,Piano_Concerto_n20_K466_3mov_shiftp1.mid,Piano_Concerto_n20_K466_3mov.mid,1,True
beethoven,Piano_Romance__No50_shiftm1.mid,Piano_Romance__No50.mid,-1,True
beethoven,Piano_Romance__No50_shiftp1.mid,Piano_Romance__No50.mid,1,True
chopin,Etude_op25_n01_Harp_Etude_shiftm2.mid,Etude_op25_n01_Harp_Etude.mid,-2,True
chopin,Etude_op25_n01_Harp_Etude_shiftm1.mid,Etude_op25_n01_Harp_Etude.mid,-1,True
chopin,Etude_op25_n01_Harp_Etude_shiftp1.mid,Etude_op25_n01_Harp_Etude.mid,1,True
chopin,Etude_op25_n01_Harp_Etude_shiftp2.mid,Etude_op25_n01_Harp_Etude.mid,2,True
mozart,K427_Great_Mass_1mov_shiftm1.mid,K427_Great_Mass_1mov.mid,-1,True
mozart,K427_Great_Mass_1mov_shiftp1.mid,K427_Great_Mass_1mov.mid,1,True
mozart,Symphony_n39_K543_3mov_shiftm1.mid,Symphony_n39_K543_3mov.mid,-1,True
mozart,Symphony_n39_K543_3mov_shiftp1.mid,Symphony_n39_K543_3mov.mid,1,True
chopin,Tarantella_shiftm2.mid,Tarantella.mid,-2,True
chopin,Tarantella_shiftm1.mid,Tarantella.mid,-1,True
chopin,Tarantella_shiftp1.mid,Tarantella.mid,1,True
chopin,Tarantella_shiftp2.mid,Tarantella.mid,2,True
mozart,Fantasia_in_D_K397_shiftm1.mid,Fantasia_in_D_K397.mid,-1,True
mozart,Fantasia_in_D_K397_shiftp1.mid,Fantasia_in_D_K397.mid,1,True
beethoven,Piano_Sonatina_in_G_Op79_shiftm1.mid,Piano_Sonatina_in_G_Op79.mid,-1,True
beethoven,Piano_Sonatina_in_G_Op79_shiftp1.mid,Piano_Sonatina_in_G_Op79.mid,1,True
chopin,Prelude_n07_op28_The_Polish_Dance_shiftm2.mid,Prelude_n07_op28_The_Polish_Dance.mid,-2,True
chopin,Prelude_n07_op28_The_Polish_Dance_shiftm1.mid,Prelude_n07_op28_The_Polish_Dance.mid,-1,True
chopin,Prelude_n07_op28_The_Polish_Dance_shiftp1.mid,Prelude_n07_op28_The_Polish_Dance.mid,1,True
chopin,Prelude_n07_op28_The_Polish_Dance_shiftp2.mid,Prelude_n07_op28_The_Polish_Dance.mid,2,True
mozart,K317_Coronation_Mass_5mov_shiftm1.mid,K317_Coronation_Mass_5mov.mid,-1,True
mozart,K317_Coronation_Mass_5mov_shiftp1.mid,K317_Coronation_Mass_5mov.mid,1,True
chopin,Etude_op_10-5_Black_keys_shiftm2.mid,Etude_op_10-5_Black_keys.mid,-2,True
chopin,Etude_op_10-5_Black_keys_shiftm1.mid,Etude_op_10-5_Black_keys.mid,-1,True
chopin,Etude_op_10-5_Black_keys_shiftp1.mid,Etude_op_10-5_Black_keys.mid,1,True
chopin,Etude_op_10-5_Black_keys_shiftp2.mid,Etude_op_10-5_Black_keys.mid,2,True
mozart,K191_Bassoon_Concerto_3mov_shiftm1.mid,K191_Bassoon_Concerto_3mov.mid,-1,True
mozart,K191_Bassoon_Concerto_3mov_shiftp1.mid,K191_Bassoon_Concerto_3mov.mid,1,True
mozart,K330_Piano_Sonata_n10_1mov_shiftm1.mid,K330_Piano_Sonata_n10_1mov.mid,-1,True
mozart,K330_Piano_Sonata_n10_1mov_shiftp1.mid,K330_Piano_Sonata_n10_1mov.mid,1,True
mozart,K626_Requiem_05_Recordare_shiftm1.mid,K626_Requiem_05_Recordare.mid,-1,True
mozart,K626_Requiem_05_Recordare_shiftp1.mid,K626_Requiem_05_Recordare.mid,1,True
mozart,Piano_Sonata_n07_K309_shiftm1.mid,Piano_Sonata_n07_K309.mid,-1,True
mozart,Piano_Sonata_n07_K309_shiftp1.mid,Piano_Sonata_n07_K309.mid,1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No3_shiftm2.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No3.mid,-2,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No3_shiftm1.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No3.mid,-1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No3_shiftp1.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No3.mid,1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No3_shiftp2.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No3.mid,2,True
mozart,Piano_Concerto_n18_K456_1mov_Paradis_shiftm1.mid,Piano_Concerto_n18_K456_1mov_Paradis.mid,-1,True
mozart,Piano_Concerto_n18_K456_1mov_Paradis_shiftp1.mid,Piano_Concerto_n18_K456_1mov_Paradis.mid,1,True
beethoven,Symphony_op93_n8_2mov_shiftm1.mid,Symphony_op93_n8_2mov.mid,-1,True
beethoven,Symphony_op93_n8_2mov_shiftp1.mid,Symphony_op93_n8_2mov.mid,1,True
beethoven,Symphony_op125_n9_3mov_Choral_shiftm1.mid,Symphony_op125_n9_3mov_Choral.mid,-1,True
beethoven,Symphony_op125_n9_3mov_Choral_shiftp1.mid,Symphony_op125_n9_3mov_Choral.mid,1,True
mozart,K492_Overture_Le_Nozze_di_Figaro_shiftm1.mid,K492_Overture_Le_Nozze_di_Figaro.mid,-1,True
mozart,K492_Overture_Le_Nozze_di_Figaro_shiftp1.mid,K492_Overture_Le_Nozze_di_Figaro.mid,1,True
mozart,Piano_Sonata_n01_K279_shiftm1.mid,Piano_Sonata_n01_K279.mid,-1,True
mozart,Piano_Sonata_n01_K279_shiftp1.mid,Piano_Sonata_n01_K279.mid,1,True
beethoven,Rondo_in_B_flat_shiftm1.mid,Rondo_in_B_flat.mid,-1,True
beethoven,Rondo_in_B_flat_shiftp1.mid,Rondo_in_B_flat.mid,1,True
chopin,Etude_No1_shiftm2.mid,Etude_No1.mid,-2,True
chopin,Etude_No1_shiftm1.mid,Etude_No1.mid,-1,True
chopin,Etude_No1_shiftp1.mid,Etude_No1.mid,1,True
chopin,Etude_No1_shiftp2.mid,Etude_No1.mid,2,True
chopin,Nocturne_No15_in_F_Minor_Opus55_-1_shiftm2.mid,Nocturne_No15_in_F_Minor_Opus55_-1.mid,-2,True
chopin,Nocturne_No15_in_F_Minor_Opus55_-1_shiftm1.mid,Nocturne_No15_in_F_Minor_Opus55_-1.mid,-1,True
chopin,Nocturne_No15_in_F_Minor_Opus55_-1_shiftp1.mid,Nocturne_No15_in_F_Minor_Opus55_-1.mid,1,True
chopin,Nocturne_No15_in_F_Minor_Opus55_-1_shiftp2.mid,Nocturne_No15_in_F_Minor_Opus55_-1.mid,2,True
mozart,Contradance_n3_shiftm1.mid,Contradance_n3.mid,-1,True
mozart,Contradance_n3_shiftp1.mid,Contradance_n3.mid,1,True
chopin,Piano_Concerto_n2_2mov_shiftm2.mid,Piano_Concerto_n2_2mov.mid,-2,True
chopin,Piano_Concerto_n2_2mov_shiftm1.mid,Piano_Concerto_n2_2mov.mid,-1,True
chopin,Piano_Concerto_n2_2mov_shiftp1.mid,Piano_Concerto_n2_2mov.mid,1,True
chopin,Piano_Concerto_n2_2mov_shiftp2.mid,Piano_Concerto_n2_2mov.mid,2,True
mozart,Contradance_n1_shiftm1.mid,Contradance_n1.mid,-1,True
mozart,Contradance_n1_shiftp1.mid,Contradance_n1.mid,1,True
mozart,K331_Piano_sonata_n11_3mov_shiftm1.mid,K331_Piano_sonata_n11_3mov.mid,-1,True
mozart,K331_Piano_sonata_n11_3mov_shiftp1.mid,K331_Piano_sonata_n11_3mov.mid,1,True
mozart,Symphony_n40_K550_1mov_shiftm1.mid,Symphony_n40_K550_1mov.mid,-1,True
mozart,Symphony_n40_K550_1mov_shiftp1.mid,Symphony_n40_K550_1mov.mid,1,True
chopin,Etude_op25_n04_shiftm2.mid,Etude_op25_n04.mid,-2,True
chopin,Etude_op25_n04_shiftm1.mid,Etude_op25_n04.mid,-1,True
chopin,Etude_op25_n04_shiftp1.mid,Etude_op25_n04.mid,1,True
chopin,Etude_op25_n04_shiftp2.mid,Etude_op25_n04.mid,2,True
chopin,Etude_op25_n08_shiftm2.mid,Etude_op25_n08.mid,-2,True
chopin,Etude_op25_n08_shiftm1.mid,Etude_op25_n08.mid,-1,True
chopin,Etude_op25_n08_shiftp1.mid,Etude_op25_n08.mid,1,True
chopin,Etude_op25_n08_shiftp2.mid,Etude_op25_n08.mid,2,True
beethoven,March_No3_shiftm1.mid,March_No3.mid,-1,True
beethoven,March_No3_shiftp1.mid,March_No3.mid,1,True
mozart,K570_Piano_Sonata_3mov_shiftm1.mid,K570_Piano_Sonata_3mov.mid,-1,True
mozart,K570_Piano_Sonata_3mov_shiftp1.mid,K570_Piano_Sonata_3mov.mid,1,True
beethoven,Piano_Sonata_n28_shiftm1.mid,Piano_Sonata_n28.mid,-1,True
beethoven,Piano_Sonata_n28_shiftp1.mid,Piano_Sonata_n28.mid,1,True
chopin,Grande_Waltz_op18_shiftm2.mid,Grande_Waltz_op18.mid,-2,True
chopin,Grande_Waltz_op18_shiftm1.mid,Grande_Waltz_op18.mid,-1,True
chopin,Grande_Waltz_op18_shiftp1.mid,Grande_Waltz_op18.mid,1,True
chopin,Grande_Waltz_op18_shiftp2.mid,Grande_Waltz_op18.mid,2,True
chopin,Nocturne_op09_n2_shiftm2.mid,Nocturne_op09_n2.mid,-2,True
chopin,Nocturne_op09_n2_shiftm1.mid,Nocturne_op09_n2.mid,-1,True
chopin,Nocturne_op09_n2_shiftp1.mid,Nocturne_op09_n2.mid,1,True
chopin,Nocturne_op09_n2_shiftp2.mid,Nocturne_op09_n2.mid,2,True
mozart,A_piece_for_PianoK176_shiftm1.mid,A_piece_for_PianoK176.mid,-1,True
mozart,A_piece_for_PianoK176_shiftp1.mid,A_piece_for_PianoK176.mid,1,True
mozart,Symphony_n28_K200_2mov_shiftm1.mid,Symphony_n28_K200_2mov.mid,-1,True
mozart,Symphony_n28_K200_2mov_shiftp1.mid,Symphony_n28_K200_2mov.mid,1,True
chopin,Nocturne_op27_n1_shiftm2.mid,Nocturne_op27_n1.mid,-2,True
chopin,Nocturne_op27_n1_shiftm1.mid,Nocturne_op27_n1.mid,-1,True
chopin,Nocturne_op27_n1_shiftp1.mid,Nocturne_op27_n1.mid,1,True
chopin,Nocturne_op27_n1_shiftp2.mid,Nocturne_op27_n1.mid,2,True
mozart,K525_Serenade_4mov_Eine_Kleine_Natchmusik_shiftm1.mid,K525_Serenade_4mov_Eine_Kleine_Natchmusik.mid,-1,True
mozart,K525_Serenade_4mov_Eine_Kleine_Natchmusik_shiftp1.mid,K525_Serenade_4mov_Eine_Kleine_Natchmusik.mid,1,True
beethoven,WoO055_Prelude_shiftm1.mid,WoO055_Prelude.mid,-1,True
beethoven,WoO055_Prelude_shiftp1.mid,WoO055_Prelude.mid,1,True
beethoven,Piano_Sonata_n22_shiftm1.mid,Piano_Sonata_n22.mid,-1,True
beethoven,Piano_Sonata_n22_shiftp1.mid,Piano_Sonata_n22.mid,1,True
beethoven,Piano_Sonata_No27_shiftm1.mid,Piano_Sonata_No27.mid,-1,True
beethoven,Piano_Sonata_No27_shiftp1.mid,Piano_Sonata_No27.mid,1,True
mozart,K626_Requiem_02_rextremendae_shiftm1.mid,K626_Requiem_02_rextremendae.mid,-1,True
mozart,K626_Requiem_02_rextremendae_shiftp1.mid,K626_Requiem_02_rextremendae.mid,1,True
beethoven,Piano_Sonata_n08_op13_2mov_Pathetique_shiftm1.mid,Piano_Sonata_n08_op13_2mov_Pathetique.mid,-1,True
beethoven,Piano_Sonata_n08_op13_2mov_Pathetique_shiftp1.mid,Piano_Sonata_n08_op13_2mov_Pathetique.mid,1,True
beethoven,String_Quartet_n1_op18_1mov_shiftm1.mid,String_Quartet_n1_op18_1mov.mid,-1,True
beethoven,String_Quartet_n1_op18_1mov_shiftp1.mid,String_Quartet_n1_op18_1mov.mid,1,True
mozart,Piano_Concerto_n25_K503_3mov_shiftm1.mid,Piano_Concerto_n25_K503_3mov.mid,-1,True
mozart,Piano_Concerto_n25_K503_3mov_shiftp1.mid,Piano_Concerto_n25_K503_3mov.mid,1,True
beethoven,Sieben_Bagatellen_in_D_Major_Opus33_No6_shiftm1.mid,Sieben_Bagatellen_in_D_Major_Opus33_No6.mid,-1,True
beethoven,Sieben_Bagatellen_in_D_Major_Opus33_No6_shiftp1.mid,Sieben_Bagatellen_in_D_Major_Opus33_No6.mid,1,True
beethoven,String_Quartet_n16_op135_1mov_shiftm1.mid,String_Quartet_n16_op135_1mov.mid,-1,True
beethoven,String_Quartet_n16_op135_1mov_shiftp1.mid,String_Quartet_n16_op135_1mov.mid,1,True
chopin,Nocturne_No18_in_E_Major_Op62_shiftm2.mid,Nocturne_No18_in_E_Major_Op62.mid,-2,True
chopin,Nocturne_No18_in_E_Major_Op62_shiftm1.mid,Nocturne_No18_in_E_Major_Op62.mid,-1,True
chopin,Nocturne_No18_in_E_Major_Op62_shiftp1.mid,Nocturne_No18_in_E_Major_Op62.mid,1,True
chopin,Nocturne_No18_in_E_Major_Op62_shiftp2.mid,Nocturne_No18_in_E_Major_Op62.mid,2,True
mozart,Piano_Sonata_n05_K283_shiftm1.mid,Piano_Sonata_n05_K283.mid,-1,True
mozart,Piano_Sonata_n05_K283_shiftp1.mid,Piano_Sonata_n05_K283.mid,1,True
chopin,Ballad_op53_shiftm2.mid,Ballad_op53.mid,-2,True
chopin,Ballad_op53_shiftm1.mid,Ballad_op53.mid,-1,True
chopin,Ballad_op53_shiftp1.mid,Ballad_op53.mid,1,True
chopin,Ballad_op53_shiftp2.mid,Ballad_op53.mid,2,True
beethoven,Symphony_n4_3mov_shiftm1.mid,Symphony_n4_3mov.mid,-1,True
beethoven,Symphony_n4_3mov_shiftp1.mid,Symphony_n4_3mov.mid,1,True
mozart,K339_Vesperae_solemnes_de_confessore_Vespers_1mov_Dixit_Dominus_shiftm1.mid,K339_Vesperae_solemnes_de_confessore_Vespers_1mov_Dixit_Dominus.mid,-1,True
mozart,K339_Vesperae_solemnes_de_confessore_Vespers_1mov_Dixit_Dominus_shiftp1.mid,K339_Vesperae_solemnes_de_confessore_Vespers_1mov_Dixit_Dominus.mid,1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No15_shiftm2.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No15.mid,-2,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No15_shiftm1.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No15.mid,-1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No15_shiftp1.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No15.mid,1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No15_shiftp2.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No15.mid,2,True
chopin,2542Prelude_opus28_No16_in_B_flat_minor_shiftm2.mid,2542Prelude_opus28_No16_in_B_flat_minor.mid,-2,True
chopin,2542Prelude_opus28_No16_in_B_flat_minor_shiftm1.mid,2542Prelude_opus28_No16_in_B_flat_minor.mid,-1,True
chopin,2542Prelude_opus28_No16_in_B_flat_minor_shiftp1.mid,2542Prelude_opus28_No16_in_B_flat_minor.mid,1,True
chopin,2542Prelude_opus28_No16_in_B_flat_minor_shiftp2.mid,2542Prelude_opus28_No16_in_B_flat_minor.mid,2,True
mozart,K03_Allegro_in_Bb_shiftm1.mid,K03_Allegro_in_Bb.mid,-1,True
mozart,K03_Allegro_in_Bb_shiftp1.mid,K03_Allegro_in_Bb.mid,1,True
beethoven,Symphony_n5_op67_3-4mov_shiftm1.mid,Symphony_n5_op67_3-4mov.mid,-1,True
beethoven,Symphony_n5_op67_3-4mov_shiftp1.mid,Symphony_n5_op67_3-4mov.mid,1,True
beethoven,Sonatina_n1_op05_shiftm1.mid,Sonatina_n1_op05.mid,-1,True
beethoven,Sonatina_n1_op05_shiftp1.mid,Sonatina_n1_op05.mid,1,True
mozart,K525_Serenade_1mov_Eine_Kleine_Natchmusik_shiftm1.mid,K525_Serenade_1mov_Eine_Kleine_Natchmusik.mid,-1,True
mozart,K525_Serenade_1mov_Eine_Kleine_Natchmusik_shiftp1.mid,K525_Serenade_1mov_Eine_Kleine_Natchmusik.mid,1,True
chopin,Finale_to_B_Minor_Paino_Sonata_shiftm2.mid,Finale_to_B_Minor_Paino_Sonata.mid,-2,True
chopin,Finale_to_B_Minor_Paino_Sonata_shiftm1.mid,Finale_to_B_Minor_Paino_Sonata.mid,-1,True
chopin,Finale_to_B_Minor_Paino_Sonata_shiftp1.mid,Finale_to_B_Minor_Paino_Sonata.mid,1,True
chopin,Finale_to_B_Minor_Paino_Sonata_shiftp2.mid,Finale_to_B_Minor_Paino_Sonata.mid,2,True
mozart,Piano_Sonata_n09_K310_shiftm1.mid,Piano_Sonata_n09_K310.mid,-1,True
